,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,変位量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終変位量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
0,2014-02-07,6.0,6.0,SP 56+466.000,5.987,7.317,1.33,0,-0.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-2.6999999999999997,0,0,0,0,1,-1,-1,-2.8434999999999957,train
1,2014-02-08,6.0,6.0,SP 56+466.000,5.993,8.2405,2.2535000000000007,1,-0.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.9999999999999998,0,0,0,0,1,-1,-1,-2.326,train
2,2014-02-10,6.0,6.0,SP 56+466.000,0.0,10.313,4.3260000000000005,3,-1.2,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.5999999999999999,0,0,0,0,1,-1,-1,-1.7762142857142846,train
3,2014-02-11,6.0,6.0,SP 56+466.000,5.974,13.1695,7.182499999999999,4,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.1999999999999997,0,0,0,0,1,-1,-1,-1.405,train
4,2014-02-12,6.0,6.0,SP 56+466.000,5.974,16.091,10.104000000000001,5,-2.3,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.5,0,0,0,0,1,-1,-1,-0.6535000000000001,train
5,2014-02-13,6.0,6.0,SP 56+466.000,5.973,18.814,12.827,6,-2.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,-0.3295000000000001,train
6,2014-02-14,6.0,6.0,SP 56+466.000,5.975,22.1,16.113,7,-3.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.30000000000000027,0,0,0,0,1,-1,-1,-0.007499999999999796,train
7,2014-02-15,6.0,6.0,SP 56+466.000,5.894,22.1,16.113,8,-3.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.20000000000000018,0,0,0,0,1,-1,-1,0.0660000000000002,train
8,2014-02-17,6.0,6.0,SP 56+466.000,5.971,22.56,16.573,10,-3.3,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.5,0,0,0,0,1,-1,-1,0.19216666666666668,train
9,2014-02-18,6.0,6.0,SP 56+466.000,5.971,24.529,18.542,11,-3.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.9000000000000004,0,0,0,0,1,-1,-1,0.41199999999999937,train
10,2014-02-20,6.0,6.0,SP 56+466.000,5.971,31.5165,25.5295,13,-3.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.20000000000000018,0,0,0,0,1,-1,-1,0.021500000000000078,train
11,2014-02-21,6.0,6.0,SP 56+466.000,5.971,35.964,29.976999999999997,14,-3.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.6000000000000001,0,0,0,0,1,-1,-1,0.19700000000000045,train
12,2014-02-22,6.0,6.0,SP 56+466.000,5.972,38.525,32.538,15,-3.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.30000000000000027,0,0,0,0,1,-1,-1,-0.07099999999999962,train
13,2014-02-24,6.0,6.0,SP 56+466.000,5.971,41.679,35.692,17,-2.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.19999999999999973,0,0,0,0,1,-1,-1,-0.29999999999999966,train
14,2014-02-26,6.0,6.0,SP 56+466.000,5.971,44.1,38.113,19,-2.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.10000000000000009,0,0,0,0,1,-1,-1,0.033749999999999995,train
15,2014-02-28,6.0,6.0,SP 56+466.000,5.971,44.1,38.113,21,-2.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.10000000000000009,0,0,0,0,1,-1,-1,0.03374999999999999,train
16,2014-03-03,6.0,6.0,SP 56+466.000,5.971,45.909,39.922,24,-3.3,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.5,0,0,0,0,1,-1,-1,0.05366666666666666,train
17,2014-03-05,6.0,6.0,SP 56+466.000,5.971,55.333,49.346,26,-3.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.6000000000000001,0,0,0,0,1,-1,-1,0.2746666666666663,train
18,2014-03-07,6.0,6.0,SP 56+466.000,5.971,60.313,54.326,28,-3.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.8000000000000003,0,0,0,0,1,-1,-1,0.46099999999999997,train
19,2014-03-10,6.0,6.0,SP 56+466.000,5.973,65.564,59.57699999999999,31,-3.2,200,250,8.0,4.000,390,13.88,2.0,32.0,32.0,,,,無,坑口（断）,坑口（断）,5.0,3.0,4.0,4.0,2.0,1.0,1.0,26.0,0.40000000000000036,0,0,0,0,1,-1,-1,0.251,train
20,2014-03-17,6.0,6.0,SP 56+466.000,5.973,96.229,90.242,38,-3.2,200,250,8.0,4.000,390,15.61,2.0,32.0,38.0,,,,無,坑口（断）,坑口（断）,4.0,2.0,4.0,4.0,2.0,1.0,1.0,38.0,0.40000000000000036,0,0,0,0,1,-1,-1,0.32599999999999973,train
21,2014-03-24,6.0,6.0,SP 56+466.000,5.973,101.33,95.343,45,-2.8,200,250,8.0,4.000,390,15.61,2.0,32.0,38.0,,,,無,坑口（断）,坑口（断）,4.0,2.0,4.0,4.0,2.0,1.0,1.0,38.0,0.0,0,0,0,0,1,-1,-1,0.0,train
22,2014-02-11,11.0,11.0,SP 56+461.000,11.085,12.915,1.8299999999999983,0,-0.05,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.75,0,0,0,0,1,-1,-1,-2.3069999999999995,train
23,2014-02-12,11.0,11.0,SP 56+461.000,11.084,15.79,4.704999999999998,1,-0.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.4,0,0,0,0,1,-1,-1,-1.7535000000000012,train
24,2014-02-13,11.0,11.0,SP 56+461.000,11.084,18.9,7.814999999999998,2,-0.45,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.35,0,0,0,0,1,-1,-1,-1.8979999999999988,train
25,2014-02-14,11.0,11.0,SP 56+461.000,11.084,22.1,11.015,3,-0.5,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.3,0,0,0,0,1,-1,-1,-1.2509999999999992,train
26,2014-02-15,11.0,11.0,SP 56+461.000,0.0,22.1,11.015,4,-0.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.9,0,0,0,0,1,-1,-1,-1.187600000000001,train
27,2014-02-17,11.0,11.0,SP 56+461.000,11.083,22.5685,11.4835,6,-0.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.1,0,0,0,0,1,-1,-1,-1.1409999999999987,train
28,2014-02-18,11.0,11.0,SP 56+461.000,11.085,24.542,13.457,7,-1.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.7,0,0,0,0,1,-1,-1,-0.8390000000000011,train
29,2014-02-20,11.0,11.0,SP 56+461.000,11.081,32.042,20.957,9,-1.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,-0.473,train
30,2014-02-22,11.0,11.0,SP 56+461.000,11.081,39.504,28.418999999999997,11,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.19999999999999996,0,0,0,0,1,-1,-1,-0.15299999999999975,train
31,2014-02-24,11.0,11.0,SP 56+461.000,11.082,41.527,30.442,13,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.19999999999999996,0,0,0,0,1,-1,-1,-0.2989999999999996,train
32,2014-02-26,11.0,11.0,SP 56+461.000,11.081,44.1,33.015,15,-1.5,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.30000000000000004,0,0,0,0,1,-1,-1,-0.17100000000000015,train
33,2014-02-28,11.0,11.0,SP 56+461.000,11.081,44.1,33.015,17,-1.2,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.6000000000000001,0,0,0,0,1,-1,-1,-0.35466666666666724,train
34,2014-03-03,11.0,11.0,SP 56+461.000,11.08,45.909,34.824,20,-0.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.9,0,0,0,0,1,-1,-1,-0.9393666666666669,train
35,2014-03-05,11.0,11.0,SP 56+461.000,11.08,55.25,44.165,22,-1.5,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.30000000000000004,0,0,0,0,1,-1,-1,-0.20200000000000018,train
36,2014-03-07,11.0,11.0,SP 56+461.000,11.08,60.497,49.412,24,-1.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.10000000000000009,0,0,0,0,1,-1,-1,0.031999999999999945,train
37,2014-03-10,11.0,11.0,SP 56+461.000,11.082,65.559,54.474,27,-1.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,0.005999999999999988,train
38,2014-03-11,11.0,11.0,SP 56+461.000,11.082,74.563,63.478,28,-1.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.09999999999999987,0,0,0,0,1,-1,-1,0.10099999999999978,train
39,2014-03-18,11.0,11.0,SP 56+461.000,11.082,98.0,86.91499999999999,35,-2.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.5999999999999999,0,0,0,0,1,-1,-1,0.39850000000000035,train
40,2014-03-25,11.0,11.0,SP 56+461.000,11.082,107.785,96.69999999999999,42,-1.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,0.05600000000000001,train
41,2014-02-12,16.0,16.0,SP 56+456.000,16.086,16.542,0.45600000000000307,0,0.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.9,0,0,0,0,1,-1,-1,-2.0956428571428587,train
42,2014-02-13,16.0,16.0,SP 56+456.000,16.086,19.196,3.110000000000003,1,-0.25,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.65,0,0,0,0,1,-1,-1,-1.5630000000000017,train
43,2014-02-14,16.0,16.0,SP 56+456.000,16.104,22.1,6.014000000000003,2,-0.2,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.7,0,0,0,0,1,-1,-1,-1.683416666666665,train
44,2014-02-15,16.0,16.0,SP 56+456.000,15.984,22.1,6.014000000000003,3,-0.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.5,0,0,0,0,1,-1,-1,-1.2370119047619048,train
45,2014-02-17,16.0,16.0,SP 56+456.000,15.949,22.383,6.297000000000001,5,-0.45,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.45,0,0,0,0,1,-1,-1,-1.335000000000001,train
46,2014-02-18,16.0,16.0,SP 56+456.000,16.1,24.535,8.449000000000002,6,-0.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.0999999999999999,0,0,0,0,1,-1,-1,-1.167833333333332,train
47,2014-02-20,16.0,16.0,SP 56+456.000,16.1,32.047,15.960999999999999,8,-1.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.8999999999999999,0,0,0,0,1,-1,-1,-0.9595000000000009,train
48,2014-02-21,16.0,16.0,SP 56+456.000,16.1,35.997,19.911,9,-1.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.7999999999999998,0,0,0,0,1,-1,-1,-0.7714999999999991,train
49,2014-02-22,16.0,16.0,SP 56+456.000,16.101,38.529,22.443000000000005,10,-1.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.5,0,0,0,0,1,-1,-1,-0.7510000000000002,train
50,2014-02-24,16.0,16.0,SP 56+456.000,16.1,41.69,25.604,12,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.2999999999999998,0,0,0,0,1,-1,-1,-0.46299999999999986,train
51,2014-02-26,16.0,16.0,SP 56+456.000,16.1,44.1,28.014000000000003,14,-1.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.19999999999999996,0,0,0,0,1,-1,-1,-0.14483333333333318,train
52,2014-02-28,16.0,16.0,SP 56+456.000,16.1,44.1,28.014000000000003,16,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.2999999999999998,0,0,0,0,1,-1,-1,-0.07968452380952368,train
53,2014-03-04,16.0,16.0,SP 56+456.000,16.1,48.979,32.893,20,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.2999999999999998,0,0,0,0,1,-1,-1,-0.23900000000000024,train
54,2014-03-06,16.0,16.0,SP 56+456.000,16.1,58.0,41.914,22,-1.5,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.3999999999999999,0,0,0,0,1,-1,-1,-0.3399999999999996,train
55,2014-03-08,16.0,16.0,SP 56+456.000,16.1,63.403,47.317,24,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.2999999999999998,0,0,0,0,1,-1,-1,-0.1330000000000001,train
56,2014-03-10,16.0,16.0,SP 56+456.000,16.101,65.263,49.17700000000001,26,-1.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.5,0,0,0,0,1,-1,-1,-0.2569999999999999,train
57,2014-03-12,16.0,16.0,SP 56+456.000,16.101,80.85,64.764,28,-1.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.5,0,0,0,0,1,-1,-1,-0.2780000000000001,train
58,2014-03-19,16.0,16.0,SP 56+456.000,16.101,98.0,81.914,35,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.2999999999999998,0,0,0,0,1,-1,-1,-0.033999999999999864,train
59,2014-03-26,16.0,16.0,SP 56+456.000,16.101,113.372,97.286,42,-1.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,0.006999999999999999,train
60,2014-02-14,21.0,21.0,SP 56+451.000,21.075,22.1,1.0250000000000021,0,0.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.8,0,0,0,0,1,-1,-1,-4.218008333333334,train
61,2014-02-15,21.0,21.0,SP 56+451.000,21.072,22.1,1.0250000000000021,1,-0.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.7,0,0,0,0,1,-1,-1,-2.3824999999999967,train
62,2014-02-17,21.0,21.0,SP 56+451.000,21.001,22.369,1.2940000000000005,3,-0.35,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.4500000000000002,0,0,0,0,1,-1,-1,-2.2869999999999973,train
63,2014-02-18,21.0,21.0,SP 56+451.000,21.07,23.9755,2.900500000000001,4,-0.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.4,0,0,0,0,1,-1,-1,-2.4130000000000025,train
64,2014-02-19,21.0,21.0,SP 56+451.000,21.07,26.997,5.922000000000001,5,-0.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.2000000000000002,0,0,0,0,1,-1,-1,-1.5420000000000003,train
65,2014-02-20,21.0,21.0,SP 56+451.000,21.07,32.05,10.974999999999998,6,-0.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-1.2000000000000002,0,0,0,0,1,-1,-1,-1.5179999999999993,train
66,2014-02-21,21.0,21.0,SP 56+451.000,21.069,35.978,14.903000000000002,7,-1.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.8,0,0,0,0,1,-1,-1,-1.9580000000000013,train
67,2014-02-22,21.0,21.0,SP 56+451.000,21.07,38.531,17.456,8,-1.1,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.7,0,0,0,0,1,-1,-1,-1.1910000000000014,train
68,2014-02-24,21.0,21.0,SP 56+451.000,21.069,41.698,20.623,10,-0.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.9,0,0,0,0,1,-1,-1,-1.2360000000000015,train
69,2014-02-25,21.0,21.0,SP 56+451.000,21.069,44.1,23.025000000000002,11,-1.6,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.19999999999999996,0,0,0,0,1,-1,-1,-1.5669999999999993,train
70,2014-02-26,21.0,21.0,SP 56+451.000,21.075,44.1,23.025000000000002,12,-1.4,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.40000000000000013,0,0,0,0,1,-1,-1,-1.2860000000000007,train
71,2014-02-27,21.0,21.0,SP 56+451.000,21.069,44.1,23.025000000000002,13,-1.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.8,0,0,0,0,1,-1,-1,-0.8609999999999992,train
72,2014-02-28,21.0,21.0,SP 56+451.000,21.069,44.1,23.025000000000002,14,-1.0,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.8,0,0,0,0,1,-1,-1,-0.7469999999999989,train
73,2014-03-01,21.0,21.0,SP 56+451.000,21.069,44.1,23.025000000000002,15,-1.9,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.09999999999999987,0,0,0,0,1,-1,-1,-0.4639999999999994,train
74,2014-03-04,21.0,21.0,SP 56+451.000,21.069,50.333,29.258,18,-1.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.10000000000000009,0,0,0,0,1,-1,-1,-0.19800000000000018,train
75,2014-03-06,21.0,21.0,SP 56+451.000,21.069,58.0,36.925,20,-1.7,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.10000000000000009,0,0,0,0,1,-1,-1,-0.16999999999999993,train
76,2014-03-08,21.0,21.0,SP 56+451.000,21.071,63.574,42.498999999999995,22,-1.3,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.5,0,0,0,0,1,-1,-1,-0.3925000000000001,train
77,2014-03-10,21.0,21.0,SP 56+451.000,21.071,65.549,44.474000000000004,24,-1.5,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-0.30000000000000004,0,0,0,0,1,-1,-1,-0.2390000000000003,train
78,2014-03-12,21.0,21.0,SP 56+451.000,21.071,80.592,59.516999999999996,26,-1.8,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,0.0,0,0,0,0,1,-1,-1,-0.05700000000000001,train
79,2014-03-14,21.0,21.0,SP 56+451.000,21.071,92.888,71.813,28,-1.9,200,250,8.0,4.000,390,13.88,2.0,32.0,32.0,,,,無,坑口（断）,坑口（断）,5.0,3.0,4.0,4.0,2.0,1.0,1.0,26.0,0.09999999999999987,0,0,0,0,1,-1,-1,-0.025000000000000053,train
80,2014-03-21,21.0,21.0,SP 56+451.000,21.071,101.0,79.925,35,-1.8,200,250,8.0,4.000,390,15.61,2.0,32.0,38.0,,,,無,坑口（断）,坑口（断）,4.0,2.0,4.0,4.0,2.0,1.0,1.0,38.0,0.0,0,0,0,0,1,-1,-1,0.048500000000000015,train
81,2014-03-28,21.0,21.0,SP 56+451.000,21.071,119.0,97.925,42,-1.8,200,250,8.0,4.000,390,15.61,2.0,32.0,38.0,,,,無,坑口（断）,坑口（断）,4.0,2.0,4.0,4.0,2.0,1.0,1.0,38.0,0.0,0,0,0,0,1,-1,-1,0.049,train
82,2014-02-20,26.0,26.0,SP 56+446.000,26.086,31.508499999999998,5.422499999999999,0,-0.55,200,250,8.0,4.000,390,1.84,2.0,32.0,20.0,,,,無,坑口（断）,坑口（断）,6.0,3.0,4.0,4.0,2.0,1.0,1.0,20.0,-4.75,0,0,0,0,1,-1,-1,-4.241500000000001,train
